# Vietnamese glosses for HSK 1–2 words, and for the few HSK and frequent entries that had no Vietnamese (Chinese notebook dictionary)
# License: CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/)
# Derived from CC-CEDICT (https://cc-cedict.org, CC BY-SA 4.0) and CVDICT (Vietnamese translation of CC-CEDICT, CC BY-SA 4.0).
# Drafted by Claude (AI), 2026-09. status "ai-draft" = AI-drafted, awaiting human review ("hiệu đính bởi AI, chờ duyệt");
# "reviewed" = checked by the project owner ("đã hiệu đính") — only the owner sets it. Changes: CHANGELOG.md.
# Format: UTF-8 (NFC), LF, tab-separated. Lines starting with "#" are comments.
# vi: senses separated by "/", near-synonyms inside a sense by "; ", examples as "(vd. 汉字: nghĩa)", classifiers as last sense "Lượng từ: 个 (gè)".
# 1291 keys (CC-CEDICT key "trad|simp[pinyin]"). A gloss keyed to a form the HSK list names that is now only a variant (複習) follows the tag to the main form (復習); key it to the main form when you can.
key	vi	source	status
向|向[xiang4]	(giới từ) về phía; hướng về; với (vd. 向前走: đi về phía trước; 向他学习: học hỏi anh ấy)/hướng về; quay về (vd. 这间房子向南: căn phòng này quay về hướng nam)/hướng; phương hướng (vd. 方向: phương hướng)/đứng về phía; bênh (ai) (vd. 他总是向着妹妹: nó lúc nào cũng bênh em gái)/(văn viết) trước đây; xưa nay; luôn luôn (vd. 向来: xưa nay)/(hậu tố) dành cho…; hướng đến… (vd. 儿童向: dành cho trẻ em)	claude-2026-09	ai-draft
相機|相机[xiang4 ji1]	máy ảnh; máy chụp hình (viết tắt của 照相机) (vd. 数码相机: máy ảnh kỹ thuật số)/(văn viết) nhân dịp thuận lợi; tuỳ cơ (vd. 相机行事: tuỳ cơ ứng biến)	claude-2026-09	ai-draft
像|像[xiang4]	giống; giống như (vd. 他很像他爸爸: cậu ấy rất giống bố)/hình như; trông như; như thể (vd. 像要下雨了: hình như sắp mưa)/như; chẳng hạn như (khi nêu ví dụ) (vd. 像北京、上海这样的大城市: những thành phố lớn như Bắc Kinh, Thượng Hải)/tượng; chân dung; hình; ảnh; hình dáng (vd. 画像: chân dung; 图像: hình ảnh)	claude-2026-09	ai-draft
小聲|小声[xiao3 sheng1]	nhỏ tiếng; khẽ; nói nhỏ; thì thầm (vd. 请小声说话: xin nói nhỏ thôi)	claude-2026-09	ai-draft
小時候|小时候[xiao3 shi2 hou5]	hồi nhỏ; lúc nhỏ; thời thơ ấu (vd. 我小时候住在北京: hồi nhỏ tôi sống ở Bắc Kinh)	claude-2026-09	ai-draft
小說|小说[xiao3 shuo1]	tiểu thuyết; truyện; truyện hư cấu (vd. 看小说: đọc tiểu thuyết; 短篇小说: truyện ngắn)/Lượng từ: 本 (běn), 部 (bù)	claude-2026-09	ai-draft
小心|小心[xiao3 xin1]	cẩn thận; chú ý; coi chừng (vd. 小心点儿: cẩn thận chút; 小心车: coi chừng xe)	claude-2026-09	ai-draft
小組|小组[xiao3 zu3]	nhóm; tổ (vd. 学习小组: nhóm học tập)	claude-2026-09	ai-draft
校園|校园[xiao4 yuan2]	sân trường; khuôn viên trường (vd. 校园生活: đời sống học đường)	claude-2026-09	ai-draft
校長|校长[xiao4 zhang3]	hiệu trưởng (trường học, đại học)/Lượng từ: 个 (gè), 位 (wèi), 名 (míng)	claude-2026-09	ai-draft
笑話|笑话[xiao4 hua5]	chuyện cười; truyện cười; câu nói đùa (vd. 讲笑话: kể chuyện cười)/cười nhạo; chê cười; chế giễu (ai) (vd. 别笑话我: đừng cười nhạo tôi)/trò cười; chuyện nực cười; lố bịch (vd. 闹笑话: làm trò cười)	claude-2026-09	ai-draft
笑話兒|笑话儿[xiao4 hua5 r5]	chuyện cười; câu nói đùa (cách nói có âm 儿 của 笑话, vd. 说个笑话儿: kể một chuyện cười)	claude-2026-09	ai-draft
鞋|鞋[xie2]	giày; giày dép (vd. 一双鞋: một đôi giày; 穿鞋: đi giày)/Lượng từ: 双 (shuāng), 只 (zhī)	claude-2026-09	ai-draft
心裡|心里[xin1 li5]	trong lòng; trong bụng; trong đầu (vd. 心里很高兴: trong lòng rất vui; 心里想: nghĩ thầm)/trong ngực; ngực	claude-2026-09	ai-draft
心情|心情[xin1 qing2]	tâm trạng; tâm tình (vd. 心情很好: tâm trạng rất tốt; 没心情: không có tâm trạng)	claude-2026-09	ai-draft
心中|心中[xin1 zhong1]	trong lòng; trong tâm trí; trong suy nghĩ (vd. 心中有数: trong lòng đã biết rõ)/điểm giữa; tâm; trung tâm	claude-2026-09	ai-draft
新聞|新闻[xin1 wen2]	tin tức; tin; thời sự (vd. 看新闻: xem thời sự; 一条新闻: một tin)/Lượng từ: 条 (tiáo)	claude-2026-09	ai-draft
信|信[xin4]	thư; lá thư; thư từ (vd. 写信: viết thư; 一封信: một lá thư)/tin; tin tưởng; tin là (vd. 我不信: tôi không tin)/tin theo; theo (đạo) (vd. 信佛: theo đạo Phật)/thành thật; đáng tin; chữ tín; lòng tin (vd. 守信: giữ chữ tín; 自信: tự tin)/(văn viết) tuỳ ý; bất chợt (vd. 信步: dạo bước tuỳ ý)/Lượng từ: 封 (fēng)	claude-2026-09	ai-draft
信號|信号[xin4 hao4]	tín hiệu; sóng (điện thoại) (vd. 手机没有信号: điện thoại không có sóng)	claude-2026-09	ai-draft
信息|信息[xin4 xi1]	thông tin; tin tức (vd. 查信息: tra thông tin)/tin nhắn (vd. 发信息: gửi tin nhắn)	claude-2026-09	ai-draft
信心|信心[xin4 xin1]	lòng tin; niềm tin; sự tự tin (vào ai, việc gì) (vd. 我对你有信心: tôi tin ở bạn; 没有信心: không tự tin)	claude-2026-09	ai-draft
信用卡|信用卡[xin4 yong4 ka3]	thẻ tín dụng	claude-2026-09	ai-draft
星星|星星[xing1 xing5]	ngôi sao; sao (trên trời) (vd. 天上有很多星星: trên trời có rất nhiều sao)	claude-2026-09	ai-draft
行動|行动[xing2 dong4]	hành động; ra tay; làm (vd. 马上行动: hành động ngay)/hành động; việc làm; chiến dịch (vd. 军事行动: chiến dịch quân sự)/đi lại; di chuyển (vd. 行动不便: đi lại bất tiện)/di động (vd. 行动电话: điện thoại di động)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
行人|行人[xing2 ren2]	người đi đường; người đi bộ; khách bộ hành; người qua đường (vd. 行人很多: người đi đường rất đông)	claude-2026-09	ai-draft
行為|行为[xing2 wei2]	hành vi; hành động; cách cư xử; việc làm (vd. 这种行为不对: hành vi như vậy là sai)	claude-2026-09	ai-draft
姓|姓[xing4]	họ (vd. 中国人的姓: họ của người Trung Quốc)/mang họ; họ là … (vd. 我姓王: tôi họ Vương; 您贵姓?: ông họ gì ạ?)	claude-2026-09	ai-draft
姓名|姓名[xing4 ming2]	họ tên; họ và tên (vd. 请写上你的姓名: xin ghi họ tên của bạn)	claude-2026-09	ai-draft
休假|休假[xiu1 jia4]	nghỉ phép; đi nghỉ; nghỉ lễ (vd. 我下周休假: tuần sau tôi nghỉ phép)	claude-2026-09	ai-draft
許多|许多[xu3 duo1]	nhiều; rất nhiều; lắm (vd. 许多人: rất nhiều người)	claude-2026-09	ai-draft
選|选[xuan3]	chọn; lựa; lựa chọn (vd. 选一个: chọn một cái)/bầu; bầu chọn; tuyển (vd. 选班长: bầu lớp trưởng)	claude-2026-09	ai-draft
學期|学期[xue2 qi1]	học kỳ (vd. 这个学期: học kỳ này; 下学期: học kỳ sau)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
雪|雪[xue3]	tuyết (vd. 下雪: tuyết rơi)/(văn viết) rửa (nhục, hận) (vd. 雪耻: rửa nhục)/Lượng từ: 场 (cháng)	claude-2026-09	ai-draft
顏色|颜色[yan2 se4]	màu; màu sắc (vd. 你喜欢什么颜色?: bạn thích màu gì?)/sắc mặt; nét mặt; vẻ mặt; dung mạo/chất màu; phẩm màu; thuốc nhuộm	claude-2026-09	ai-draft
眼|眼[yan3]	mắt (vd. 左眼: mắt trái)/cái nhìn; cái liếc (thường dùng với 一, vd. 看一眼: nhìn một cái)/lỗ; lỗ nhỏ (vd. 针眼: lỗ kim)/chỗ then chốt; điểm mấu chốt (trong từ ghép, vd. 节骨眼: thời điểm then chốt)/(lượng từ) cái; miệng: dùng cho giếng, hang đất để ở (vd. 一眼井: một miệng giếng)/Lượng từ: 只 (zhī), 双 (shuāng)	claude-2026-09	ai-draft
眼睛|眼睛[yan3 jing5]	mắt; con mắt (vd. 大眼睛: mắt to)/Lượng từ: 只 (zhī), 双 (shuāng)	claude-2026-09	ai-draft
養|养[yang3]	nuôi (con vật, thú cưng) (vd. 养猫: nuôi mèo; 养鸡: nuôi gà)/trồng; chăm (hoa, cây cảnh) (vd. 养花: trồng hoa)/nuôi; nuôi nấng; nuôi dạy (con cái) (vd. 养孩子: nuôi con)/nuôi (gia đình); chu cấp; cấp dưỡng (vd. 养家: nuôi gia đình)/dưỡng; tĩnh dưỡng; bồi bổ (sức khoẻ) (vd. 养病: dưỡng bệnh)/sinh; đẻ (vd. 她养了一个儿子: cô ấy sinh được một cậu con trai)	claude-2026-09	ai-draft
樣子|样子[yang4 zi5]	dáng vẻ; vẻ ngoài; hình dáng (vd. 他高兴的样子: vẻ vui mừng của anh ấy; 看样子要下雨: trông có vẻ sắp mưa)/kiểu; kiểu dáng; mẫu (vd. 这双鞋的样子很好看: kiểu đôi giày này rất đẹp)/bộ dạng; điệu bộ; vẻ (vd. 装出生气的样子: làm ra vẻ tức giận)	claude-2026-09	ai-draft
要求|要求[yao1 qiu2]	yêu cầu; đòi hỏi; đòi (quyền lợi…) (vd. 老师要求我们每天练习: thầy giáo yêu cầu chúng tôi luyện tập mỗi ngày)/lời yêu cầu; sự đòi hỏi (vd. 提出要求: đưa ra yêu cầu)/Lượng từ: 点 (diǎn)	claude-2026-09	ai-draft
藥|药[yao4]	thuốc; thuốc men (vd. 吃药: uống thuốc)/chất dùng cho mục đích riêng (thuốc nổ, thuốc độc, thuốc trừ sâu…) (vd. 火药: thuốc súng; 农药: thuốc trừ sâu)/đầu độc; đánh bả (bằng thuốc độc) (vd. 药老鼠: đánh bả chuột)/Lượng từ: 种 (zhǒng), 服 (fù), 味 (wèi)	claude-2026-09	ai-draft
藥店|药店[yao4 dian4]	hiệu thuốc; nhà thuốc; tiệm thuốc	claude-2026-09	ai-draft
藥片|药片[yao4 pian4]	viên thuốc; thuốc viên; thuốc dạng viên nén/Lượng từ: 片 (piàn)	claude-2026-09	ai-draft
藥水|药水[yao4 shui3]	thuốc nước; thuốc dạng lỏng (vd. 眼药水: thuốc nhỏ mắt)/nước bôi; dung dịch thoa ngoài da	claude-2026-09	ai-draft
也許|也许[ye3 xu3]	có lẽ; có thể; biết đâu (vd. 他也许不来了: có lẽ anh ấy không đến nữa)	claude-2026-09	ai-draft
夜|夜[ye4]	đêm; ban đêm (vd. 半夜: nửa đêm; 今夜: đêm nay)	claude-2026-09	ai-draft
夜裡|夜里[ye4 li5]	ban đêm; trong đêm; vào ban đêm (vd. 昨天夜里下雨了: đêm qua trời mưa)	claude-2026-09	ai-draft
一部分|一部分[yi1 bu4 fen5]	một phần; một bộ phận; một số (vd. 一部分学生: một số học sinh; 这只是一部分: đây chỉ là một phần)	claude-2026-09	ai-draft
一定|一定[yi1 ding4]	chắc chắn; nhất định; nhất thiết (vd. 我一定来: tôi nhất định sẽ đến; 你一定要小心: bạn nhất định phải cẩn thận)/cố định; đã định sẵn (vd. 一定的规则: quy tắc đã định)/(đặt trước danh từ) nhất định; ở mức nào đó (vd. 一定程度: mức độ nhất định; 有一定的困难: có những khó khăn nhất định)	claude-2026-09	ai-draft
一共|一共[yi1 gong4]	tổng cộng; cả thảy; tất cả (vd. 一共多少钱?: tổng cộng bao nhiêu tiền?)	claude-2026-09	ai-draft
一路平安|一路平安[yi1 lu4 ping2 an1]	(lời chúc người đi xa) thượng lộ bình an; lên đường bình an; đi đường bình yên	claude-2026-09	ai-draft
一路順風|一路顺风[yi1 lu4 shun4 feng1]	(lời chúc người đi xa) thượng lộ bình an; lên đường thuận lợi; thuận buồm xuôi gió	claude-2026-09	ai-draft
已經|已经[yi3 jing1]	đã; đã … rồi (vd. 他已经走了: anh ấy đã đi rồi; 已经十点了: đã mười giờ rồi)	claude-2026-09	ai-draft
以後|以后[yi3 hou4]	sau này; về sau; trong tương lai (vd. 以后我想当老师: sau này tôi muốn làm giáo viên)/(đặt sau từ chỉ thời điểm, sự việc) sau; sau khi (vd. 下课以后: sau khi tan học; 三天以后: ba ngày sau)	claude-2026-09	ai-draft
以前|以前[yi3 qian2]	trước đây; trước kia; ngày trước (vd. 以前我住在河内: trước đây tôi sống ở Hà Nội)/(đặt sau từ chỉ thời điểm, sự việc) trước; trước khi (vd. 睡觉以前: trước khi đi ngủ; 三年以前: ba năm trước)	claude-2026-09	ai-draft
以上|以上[yi3 shang4]	trở lên; trên (bằng hoặc hơn mức đó) (vd. 十八岁以上: từ 18 tuổi trở lên)/(những điều) trên đây; nói trên (vd. 以上几点: mấy điểm trên đây)/(dùng khi kết thúc bài nói, báo cáo) xin hết; trên đây là toàn bộ	claude-2026-09	ai-draft
以外|以外[yi3 wai4]	ngoài; ngoài … ra; trừ (vd. 除了他以外: ngoài anh ấy ra)/bên ngoài; ngoài (phạm vi, giới hạn nào đó) (vd. 一百米以外: ngoài một trăm mét)	claude-2026-09	ai-draft
以為|以为[yi3 wei2]	tưởng; tưởng là; cứ ngỡ (thường là nghĩ sai) (vd. 我以为你走了: tôi cứ tưởng bạn đi rồi)/cho rằng; nghĩ rằng (vd. 我以为这个办法很好: tôi cho rằng cách này rất tốt)	claude-2026-09	ai-draft
以下|以下[yi3 xia4]	trở xuống; dưới (bằng hoặc thấp hơn mức đó) (vd. 六岁以下的儿童: trẻ em từ 6 tuổi trở xuống)/sau đây; dưới đây (vd. 以下是我的意见: sau đây là ý kiến của tôi)	claude-2026-09	ai-draft
椅子|椅子[yi3 zi5]	ghế; cái ghế (ghế có tựa) (vd. 坐在椅子上: ngồi trên ghế)/Lượng từ: 把 (bǎ), 张 (zhāng)	claude-2026-09	ai-draft
一般|一般[yi1 ban1]	bình thường; thông thường; phổ thông (vd. 一般人: người bình thường)/thường; thường thì; nói chung (vd. 我一般七点起床: tôi thường dậy lúc bảy giờ)/tàm tạm; bình thường thôi (không hay lắm) (vd. 这个电影很一般: bộ phim này bình thường thôi)/(mẫu 跟…一般) giống; như nhau; bằng (vd. 跟哥哥一般高: cao bằng anh trai)	claude-2026-09	ai-draft
一點點|一点点[yi1 dian3 dian3]	một chút; một tí; một ít; chút xíu (vd. 我会说一点点汉语: tôi biết nói một chút tiếng Trung)	claude-2026-09	ai-draft
一生|一生[yi1 sheng1]	cả đời; suốt đời; một đời (vd. 他一生都在教书: cả đời ông ấy dạy học)	claude-2026-09	ai-draft
一直|一直[yi1 zhi2]	thẳng; thẳng một mạch (vd. 一直走: đi thẳng)/luôn; luôn luôn; suốt; mãi (liên tục không đổi) (vd. 他一直在等你: anh ấy vẫn luôn đợi bạn; 从早上一直到晚上: từ sáng mãi đến tối)	claude-2026-09	ai-draft
億|亿[yi4]	một trăm triệu (100.000.000) (vd. 一亿: một trăm triệu; 十亿: một tỷ)	claude-2026-09	ai-draft
意見|意见[yi4 jian4]	ý kiến; quan điểm (vd. 你有什么意见?: bạn có ý kiến gì không?)/góp ý; kiến nghị; đề xuất (vd. 提意见: góp ý)/ý kiến phản đối; sự bất mãn; phàn nàn (vd. 我对他有意见: tôi không hài lòng về anh ấy)/Lượng từ: 点 (diǎn), 条 (tiáo)	claude-2026-09	ai-draft
意思|意思[yi4 si5]	nghĩa; ý nghĩa (vd. 这个字是什么意思?: chữ này nghĩa là gì?)/ý; ý kiến; ý định; mong muốn (vd. 我的意思是…: ý tôi là…)/hứng thú; sự thú vị (vd. 有意思: thú vị; 没意思: chán)/chút quà; chút lòng thành (vd. 这是我的一点意思: đây là chút lòng thành của tôi)/biếu chút quà; tỏ chút lòng (vd. 意思意思: gọi là chút lòng)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
因為|因为[yin1 wei4]	vì; bởi vì; do; tại vì (vd. 因为下雨，所以我没去: vì trời mưa nên tôi không đi)	claude-2026-09	ai-draft
陰|阴[yin1]	(trời) âm u; u ám; nhiều mây (vd. 天阴了: trời âm u rồi)/râm; bóng râm; chỗ khuất nắng/âm (đối lập với dương trong thuyết âm dương)/ngầm; kín; ngấm ngầm; mờ ám (vd. 阴谋: âm mưu)/mặt trăng (vd. 阴历: âm lịch)/(điện) âm (vd. 阴极: cực âm)	claude-2026-09	ai-draft
陰天|阴天[yin1 tian1]	trời âm u; trời nhiều mây; ngày trời râm (vd. 今天是阴天: hôm nay trời âm u)	claude-2026-09	ai-draft
音節|音节[yin1 jie2]	âm tiết (vd. 汉语里一个汉字是一个音节: trong tiếng Trung mỗi chữ Hán là một âm tiết)	claude-2026-09	ai-draft
音樂|音乐[yin1 yue4]	âm nhạc; nhạc (vd. 听音乐: nghe nhạc)/Lượng từ: 张 (zhāng), 曲 (qǔ), 段 (duàn)	claude-2026-09	ai-draft
音樂會|音乐会[yin1 yue4 hui4]	buổi hoà nhạc; buổi biểu diễn âm nhạc; đêm nhạc (vd. 去听音乐会: đi nghe hoà nhạc)/Lượng từ: 场 (chǎng)	claude-2026-09	ai-draft
銀行|银行[yin2 hang2]	ngân hàng (vd. 去银行取钱: đi ngân hàng rút tiền)/Lượng từ: 家 (jiā), 个 (gè)	claude-2026-09	ai-draft
銀行卡|银行卡[yin2 hang2 ka3]	thẻ ngân hàng; thẻ ATM (vd. 用银行卡付钱: trả tiền bằng thẻ ngân hàng)	claude-2026-09	ai-draft
應該|应该[ying1 gai1]	nên; cần; phải (vd. 你应该多休息: bạn nên nghỉ ngơi nhiều hơn)/chắc là; hẳn là (phỏng đoán) (vd. 他应该到了: chắc anh ấy đến rồi)	claude-2026-09	ai-draft
英文|英文[Ying1 wen2]	tiếng Anh; Anh văn (vd. 英文报纸: báo tiếng Anh)	claude-2026-09	ai-draft
英語|英语[Ying1 yu3]	tiếng Anh; Anh ngữ (vd. 说英语: nói tiếng Anh)	claude-2026-09	ai-draft
影片|影片[ying3 pian4]	phim; bộ phim; phim điện ảnh (vd. 一部好影片: một bộ phim hay)/(Đài Loan) video; đoạn video/Lượng từ: 部 (bù)	claude-2026-09	ai-draft
影響|影响[ying3 xiang3]	ảnh hưởng; tác động (vd. 父母的影响: ảnh hưởng của cha mẹ)/ảnh hưởng đến; tác động đến (thường theo hướng xấu) (vd. 影响健康: ảnh hưởng đến sức khoẻ)/làm phiền; quấy rầy (vd. 别影响别人学习: đừng làm phiền người khác học)/Lượng từ: 股 (gǔ)	claude-2026-09	ai-draft
永遠|永远[yong3 yuan3]	mãi mãi; vĩnh viễn; mãi (vd. 我永远记得你: tôi sẽ mãi nhớ bạn)/muôn đời; vĩnh cửu	claude-2026-09	ai-draft
油|油[you2]	dầu (vd. 油灯: đèn dầu; 石油: dầu mỏ)/mỡ; chất béo; dầu mỡ (vd. 猪油: mỡ lợn)/xăng dầu; nhiên liệu (vd. 加油站: cây xăng; trạm xăng)/(món ăn) nhiều dầu mỡ; béo ngậy; bóng nhờn (vd. 这个菜太油了: món này nhiều dầu mỡ quá)/(người) trơn tru; khéo mồm; láu cá (vd. 油嘴滑舌: miệng lưỡi trơn tru)/quét dầu; sơn; đánh véc-ni	claude-2026-09	ai-draft
遊客|游客[you2 ke4]	du khách; khách du lịch; khách tham quan (vd. 很多游客来北京: nhiều du khách đến Bắc Kinh)/(mạng, trò chơi trực tuyến) khách; người dùng khách (không đăng ký tài khoản) (vd. 游客登录: đăng nhập với tư cách khách)	claude-2026-09	ai-draft
友好|友好[you3 hao3]	thân thiện; hữu hảo; hữu nghị (vd. 他对人很友好: anh ấy rất thân thiện với mọi người; 友好关系: quan hệ hữu nghị)/(văn viết) bạn thân; bạn bè thân thiết	claude-2026-09	ai-draft
有空兒|有空儿[you3 kong4 r5]	có thời gian rảnh; rảnh; rảnh rỗi (vd. 你明天有空儿吗?: mai bạn có rảnh không?)	claude-2026-09	ai-draft
有人|有人[you3 ren2]	có người; có ai đó (vd. 有人找你: có người tìm bạn; 有人吗?: có ai không?)/có người; một số người (vd. 有人说…: có người nói…)/(nhà vệ sinh, chỗ ngồi…) có người rồi; đang có người (vd. 这儿有人吗?: chỗ này có ai ngồi chưa?)	claude-2026-09	ai-draft
